,0,1,2,3,4,5,6,7,8,9,가,강원,거,경기,경남,경북,고,광주,구,나,너,노,누,다,대구,대전,더,도,두,라,러,로,루,마,머,모,무,바,배,버,보,부,부산,사,서,서울,세종,소,수,아,어,오,우,울산,인천,자,저,전남,전북,제주,조,주,충남,충북,하,허,호
0,0.0652247118876477,0.07076286481916211,0.08555671034684924,0.09370404556499577,0.08227645703570728,0.08384269319940985,0.08475966209030145,0.089717592962718,0.08227524571616845,0.0782851591552742,0.002638253955563954,0.0021864317675816974,0.002796936815150216,0.013368122430488428,0.002096794121708542,0.002130711068795682,0.00282600848408205,0.0021089073170968064,0.0025461936706131457,0.0026503671509522184,0.0027424274359030268,0.0027787670220678195,0.0028163179277714387,0.0026455218727969125,0.002288182608843117,0.002100428080325021,0.0026503671509522184,0.0029265480058046434,0.002712144447432366,0.0026103936061709463,0.0025607295050790626,0.002709721808354713,0.002526812557991923,0.00269034069573349,0.002549827629229625,0.0029192800885716845,0.002566786102773195,0.013945921850508632,0.005853096011609287,0.002781189661145472,0.0026116049257097727,0.0029180687690328585,0.0021997562825087883,0.0059039714322399964,0.002672170902651094,0.003034355444760195,0.0018557415334820833,0.0027908802174560834,0.002735159518670068,0.008956496670082588,0.002740004796825374,0.002709721808354713,0.002796936815150216,0.002231250590518275,0.003438936170728221,0.005863997887458725,0.002655212429107524,0.0021634166963439955,0.002208235519280573,0.0021125412757132854,0.0030089177344448403,0.002638253955563954,0.0022348845491347545,0.002157360098649863,0.002136767666489814,0.0016001531107897077,0.002496529569521262
1,0.06589573955597214,0.06955782498283397,0.08402088260618412,0.09466926790988654,0.08150319887521662,0.08353042473651513,0.08498000021798127,0.08968839576680362,0.08247321555078418,0.08007542152129132,0.002637573432442153,0.0023650968381816,0.0022016108816252686,0.013449444692700896,0.0021035193076914694,0.0021144183714618915,0.002888251899161862,0.0020817211801506252,0.0025176837309675098,0.0023650968381816,0.0030299397281773497,0.0028446556440801735,0.0028228575165393293,0.002626674368671731,0.0023977940294928664,0.002256106200477379,0.0025067846671970877,0.003138930365881571,0.002899150962932284,0.0025612799860491985,0.002899150962932284,0.0025721790498196206,0.002354197774411178,0.0029209490904731285,0.0025612799860491985,0.002888251899161862,0.002441390284574555,0.01387450817974736,0.0060598794563546995,0.002997242536866083,0.002430491220804133,0.0028228575165393293,0.002179812754084424,0.005885494436027945,0.0025830781135900427,0.0028228575165393293,0.0022125099453956906,0.002626674368671731,0.002539481858508354,0.00914431450338416,0.0027574631339167964,0.0027683621976872185,0.0028773528353914397,0.001972730542446404,0.0032806181948970585,0.005896393499798367,0.0028773528353914397,0.0022997024555590673,0.0022125099453956906,0.001983629606216826,0.0028228575165393293,0.0024195921570337106,0.0022234090091661127,0.0020054277337576702,0.0022997024555590673,0.0017547492670379615,0.002528582794737932
